Année;Numéro;Département;Code INSEE;Nom de la commune;Date de première alerte;Surface parcourue (m2);Surface forêt (m2);Surface maquis garrigues (m2);Autres surfaces naturelles hors forêt (m2);Surfaces agricoles (m2);Autres surfaces (m2);Surface autres terres boisées (m2);Surfaces non boisées naturelles (m2);Surfaces non boisées artificialisées (m2);Surfaces non boisées (m2);Précision des surfaces;Type de peuplement;Nature;Décès ou bâtiments touchés;Nombre de décès;Nombre de bâtiments totalement détruits;Nombre de bâtiments partiellement détruits;Précision de la donnée
2024;23128;34;34334;Vieussan;14/09/2024 18:17;768;768;0;0;0;0;;;;;Mesurées;4;Malveillance;Non;;;;
2024;23121;34;34158;Minerve;15/09/2024 12:37;512700;0;512700;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;26838;33;33383;Saint-Christoly-Médoc;15/09/2024 13:51;30;30;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;23895;13;13063;Miramas;15/09/2024 14:40;1500;1500;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;24433;12;12232;Saint-Jean-et-Saint-Paul;15/09/2024 16:52;5;5;;0;0;0;;;;;Estimées;;;Non;;;;
2024;23111;34;34023;Balaruc-les-Bains;15/09/2024 17:32;9891;0;9891;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;28583;30;30135;Jonquières-Saint-Vincent;15/09/2024 18:06;58732;58732;0;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;24909;11;11069;Carcassonne;15/09/2024 20:27;6833;6833;0;0;0;0;;;;;Mesurées;;;Non;;;;
2024;23897;13;13056;Martigues;16/09/2024 03:22;300;300;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;27057;40;40157;Lit-et-Mixe;16/09/2024 05:06;600;600;;0;0;0;;;;;Estimées;;Involontaire (travaux);Non;0;0;0;
2024;23093;48;48173;Saint-Michel-de-Dèze;16/09/2024 12:32;2600;2600;0;0;0;0;;;;;Mesurées;1;;;;;;Données partielles ou non valides
2024;23401;34;34162;Montagnac;16/09/2024 17:18;114215;0;114215;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;23898;13;13056;Martigues;16/09/2024 19:00;300;300;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;23333;66;66136;Perpignan;16/09/2024 19:11;20000;0;20000;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;24911;11;11397;Trèbes;16/09/2024 19:22;62476;0;62476;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;23896;13;13039;Fos-sur-Mer;16/09/2024 23:40;50;50;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;24913;11;11206;Limoux;17/09/2024 16:31;3000;0;1000;0;2000;0;;;;;Mesurées;;;Non;;;;
2024;24915;11;11293;Pomas;18/09/2024 00:48;1;1;0;0;0;0;;;;;Mesurées;;;Non;;;;
2024;24917;11;11397;Trèbes;18/09/2024 09:28;30;0;30;0;0;0;;;;;Mesurées;;;Non;;;;
2024;24919;11;11363;Saint-Pierre-des-Champs;18/09/2024 16:45;100;0;100;0;0;0;;;;;Mesurées;;;Non;;;;
2024;24920;11;11413;Villardonnel;18/09/2024 19:50;20;0;20;0;0;0;;;;;Mesurées;;;Non;;;;
2024;24921;11;11146;Floure;19/09/2024 00:20;500;0;500;0;0;0;;;;;Mesurées;;;Non;;;;
2024;23797;974;97415;Saint-Paul;19/09/2024 14:55;2000;2000;;0;0;0;;;;;Estimées;;;Non;;;;
2024;25157;50;50002;Agneaux;19/09/2024 15:43;300;300;;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;23899;13;13080;Le Puy-Sainte-Réparade;19/09/2024 16:05;600;600;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;23303;04;04058;Claret;19/09/2024 17:07;300;300;0;0;0;0;;;;;Estimées;;Accidentelle;Non;;;;
2024;28834;07;07113;Labastide-de-Virac;20/09/2024 15:40;5000;0;5000;0;0;0;;;;;Estimées;5;;Non;;;;
2024;27423;77;77186;Fontainebleau;20/09/2024 16:00;500;500;;0;0;0;;;;;Estimées;;;Non;;;;
2024;28762;07;07232;Saint-Étienne-de-Lugdarès;20/09/2024 16:04;10;0;10;0;0;0;;;;;Estimées;5;;Non;;;;
2024;24926;11;11071;Cascastel-des-Corbières;21/09/2024 11:58;2500;0;2500;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;29226;25;25541;Septfontaines;21/09/2024 13:06;10000;10000;;0;0;0;;;;;Estimées;;Involontaire (travaux);Non;;;;
2024;23378;34;34147;Magalas;21/09/2024 14:16;74246;0;74246;0;0;0;;;;;Mesurées;1;;Non;;;;
2024;28775;07;07281;Saint-Péray;21/09/2024 14:49;20;20;0;0;0;0;;;;;Estimées;3;Malveillance;Non;;;;
2024;24093;01;01323;Reyssouze;21/09/2024 15:14;10250;250;;10000;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;28789;07;07281;Saint-Péray;21/09/2024 15:24;40;40;0;0;0;0;;;;;Estimées;3;Malveillance;Non;;;;
2024;26844;33;33203;Hourtin;21/09/2024 17:01;2;2;;0;0;0;;;;;Estimées;;Naturelle;Non;0;0;0;
2024;23347;66;66069;Espira-de-l'Agly;21/09/2024 17:34;10000;10000;0;0;0;0;;;;;Estimées;;Involontaire (particulier);Non;;;;
2024;27425;77;77186;Fontainebleau;24/09/2024 15:03;2;2;;0;0;0;;;;;Estimées;;;Non;;;;
2024;24354;53;53219;Saint-Georges-Buttavent;25/09/2024 16:07;1000;500;;500;0;0;;;;;Estimées;;Accidentelle;Non;;;;
2024;23907;34;34284;Saint-Pons-de-Thomières;28/09/2024 09:09;627;627;0;0;0;0;;;;;Mesurées;4;Involontaire (particulier);Non;;;;
2024;24937;11;11069;Carcassonne;28/09/2024 11:47;1560;1560;;;;;;;;;Mesurées;;;Non;0;0;0;
2024;24939;11;11043;Bouilhonnac;28/09/2024 14:39;4345;0;4345;0;0;0;;;;;Mesurées;;;Non;;;;
2024;24940;11;11037;Berriac;28/09/2024 18:24;20000;5000;15000;0;0;0;;;;;Mesurées;;;Non;;;;
2024;28608;30;30221;Roquemaure;29/09/2024 02:07;135;135;;;;;;;;;Mesurées;1;Malveillance;Non;;;;
2024;28609;30;30221;Roquemaure;29/09/2024 02:07;190;190;;;;;;;;;Mesurées;2;Malveillance;Non;;;;
2024;24942;11;11116;Cuxac-d'Aude;29/09/2024 19:03;500;500;0;0;0;0;;;;;Mesurées;3;Malveillance;Non;;;;
2024;28177;84;84147;Villelaure;30/09/2024 02:34;500;500;0;0;0;0;;;;;Estimées;;Involontaire (particulier);Non;;;;
2024;29809;83;83002;Aiguines;01/10/2024 00:00;714229;0;22900;691300;0;29;;;;;Mesurées;;;;;;;Données partielles ou non valides
2024;23922;974;97412;Saint-Joseph;01/10/2024 10:47;10;10;;0;0;0;;;;;Mesurées;;;Non;;;;
2024;23971;2B;2B039;Bisinchi;02/10/2024 16:26;2000;0;2000;0;0;0;;;;;Estimées;;;Non;;;;
2024;24946;11;11227;Mayronnes;03/10/2024 06:48;10;10;0;0;0;0;;;;;Mesurées;2;Accidentelle;Non;;;;
2024;25925;13;13016;La Bouilladisse;03/10/2024 09:16;20;20;0;0;0;0;;;;;Estimées;1;;Non;;;;
2024;24350;53;53162;Moulay;03/10/2024 13:17;100;100;;0;0;0;;;;;Estimées;;Involontaire (particulier);Non;;;;
2024;24027;34;34186;Octon;03/10/2024 15:00;27053;27053;0;0;0;0;;;;;Estimées;1;Malveillance;Non;;;;
2024;24026;34;34143;Loupian;03/10/2024 15:46;704;0;704;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;24186;56;56130;Merlevenez;04/10/2024 09:08;300;300;;0;0;0;;;;;Estimées;;;Non;;;;
2024;26845;33;33070;Brach;04/10/2024 22:53;20;20;;0;0;0;;;;;Estimées;;Malveillance;Non;0;0;0;
2024;24948;11;11043;Bouilhonnac;05/10/2024 16:55;4750;0;4750;0;0;0;;;;;Mesurées;;;Non;;;;
2024;24011;34;34093;Dio-et-Valquières;05/10/2024 17:55;11391;11391;0;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;25935;73;73084;Chignin;06/10/2024 18:54;90;90;;0;0;0;;;;;Mesurées;;;Non;;;;
2024;24952;11;11368;Sallèles-Cabardès;09/10/2024 18:05;100;0;100;0;0;0;;;;;Mesurées;;;Non;;;;
2024;27204;2A;2A272;Sartène;09/10/2024 20:37;6;0;6;0;0;0;;;;;Estimées;;Involontaire (travaux);Non;;;;
2024;28194;84;84034;Caumont-sur-Durance;10/10/2024 19:50;300;300;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;24957;11;11037;Berriac;11/10/2024 19:04;1500;0;1500;0;0;0;;;;;Mesurées;3;Involontaire (travaux);Non;;;;
2024;24088;2B;2B123;Ghisonaccia;12/10/2024 16:41;500;0;500;0;0;0;;;;;Estimées;;;Non;;;;
2024;24275;34;34286;Saint-Privat;15/10/2024 12:14;188;0;188;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;24962;11;11102;Couffoulens;17/10/2024 20:19;20;0;20;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;25926;13;13063;Miramas;18/10/2024 20:35;50;50;0;0;0;0;;;;;Estimées;1;Malveillance;Non;;;;
2024;24286;2B;2B095;Corscia;20/10/2024 15:16;100;0;100;0;0;0;;;;;Estimées;;;Non;;;;
2024;29812;30;30189;Nîmes;20/10/2024 22:09;4;0;4;0;0;0;;;;;Mesurées;1;;Non;;;;
2024;24964;11;11122;Douzens;21/10/2024 15:05;3000;0;3000;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;24965;11;11055;Bugarach;21/10/2024 18:54;30;0;30;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;29272;25;25285;Grand'Combe-Châteleu;21/10/2024 19:07;100;100;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;25223;74;74138;Gruffy;27/10/2024 01:33;1;1;;0;0;0;;;;;Estimées;;;Non;;;;
2024;24645;15;15119;Massiac;29/10/2024 16:53;2;2;;0;0;0;;;;;Estimées;;Involontaire (travaux);Non;;;;
2024;26609;10;10231;Le Mériot;31/10/2024 16:41;50;50;;0;0;0;;;;;Estimées;;;Non;;;;
2024;27427;77;77186;Fontainebleau;03/11/2024 15:00;1;1;;0;0;0;;;;;Estimées;;;Non;;;;
2024;24977;11;11411;Villanière;04/11/2024 20:53;100;0;100;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;25927;13;13044;Grans;05/11/2024 19:05;40;40;0;0;0;0;;;;;Estimées;1;;Non;;;;
2024;27206;2A;2A310;Santa-Maria-Figaniella;06/11/2024 17:14;10;0;10;0;0;0;;;;;Estimées;;;Non;;;;
2024;24546;34;34237;Roujan;07/11/2024 19:05;7;0;7;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;24551;38;38061;La Buisse;08/11/2024 17:30;50;50;;0;0;0;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;29225;25;25489;Reugney;09/11/2024 15:12;25000;25000;;0;0;0;;;;;Estimées;;Involontaire (travaux);Non;;;;
2024;27207;2A;2A040;Bocognano;11/11/2024 11:32;200;0;200;0;0;0;;;;;Estimées;;Involontaire (particulier);Non;;;;
2024;27067;26;26275;Rochegude;15/11/2024 14:39;10;0;10;0;0;0;;;;;Estimées;;;Non;;;;
2024;24680;974;97414;Saint-Louis;15/11/2024 20:10;2500;2500;;0;0;0;;;;;Mesurées;;;Non;;;;
2024;27208;2A;2A017;Appietto;17/11/2024 14:00;1000;0;1000;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;28213;84;84135;Uchaux;17/11/2024 14:26;5;5;;;;;;;;;Estimées;;;Non;;;;
2024;25014;11;11077;Castelnau-d'Aude;19/11/2024 14:01;6000;0;6000;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;25928;13;13063;Miramas;19/11/2024 16:04;600;600;0;0;0;0;;;;;Mesurées;1;Accidentelle;Oui;0;1;0;
2024;25016;11;11202;Leucate;19/11/2024 23:10;10;10;0;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;27212;2A;2A092;Conca;20/11/2024 15:30;50;0;50;0;0;0;;;;;Estimées;;;Non;;;;
2024;24733;2B;2B225;Pietra-di-Verde;20/11/2024 15:32;220000;0;220000;0;0;0;;;;;Estimées;1;Accidentelle;Non;;;;
2024;27210;2A;2A288;Sotta;20/11/2024 17:07;100;0;100;0;0;0;;;;;Estimées;;Involontaire (particulier);Non;;;;
2024;24736;2B;2B111;Felce;22/11/2024 02:28;1000;0;1000;0;0;0;;;;;Estimées;;;Non;;;;
2024;24737;2B;2B334;Valle-d'Alesani;22/11/2024 02:30;6000;0;6000;0;0;0;;;;;Estimées;1;;Non;;;;
2024;25022;11;11262;Narbonne;23/11/2024 17:22;5;5;0;0;0;0;;;;;Mesurées;4;Involontaire (particulier);Non;;;;
2024;25023;11;11223;Mas-des-Cours;23/11/2024 19:55;15;0;15;0;0;0;;;;;Mesurées;;Involontaire (travaux);Non;;;;
2024;24738;2B;2B309;Santa-Maria-di-Lota;24/11/2024 14:52;1050;0;1050;0;0;0;;;;;Estimées;;;Non;;;;
2024;27068;26;26357;Tulette;24/11/2024 18:12;3000;0;3000;0;0;0;;;;;Estimées;;;Non;;;;
2024;25737;66;66020;Bolquère;27/11/2024 09:27;16;16;0;0;0;0;;;;;Estimées;;Involontaire (particulier);Non;;;;
2024;25740;66;66062;Dorres;30/11/2024 12:32;50;50;0;0;0;0;;;;;Estimées;;Involontaire (travaux);Non;;;;
2024;25870;11;11004;Alaigne;30/11/2024 15:23;4200;200;0;0;4000;0;;;;;Mesurées;2;Involontaire (particulier);Non;;;;
2024;28867;19;19068;Dampniat;30/11/2024 17:53;4;4;;0;0;0;;;;;Mesurées;;;Non;0;0;0;
2024;29240;976;97606;Chirongui;02/12/2024 06:15;12500;12500;;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;24859;34;34250;Saint-Étienne-d'Albagnan;05/12/2024 11:30;5922;5922;0;0;0;0;;;;;Estimées;3;Involontaire (travaux);Non;;;;
2024;28218;84;84078;Mondragon;05/12/2024 11:59;1;1;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;25887;11;11012;Argeliers;06/12/2024 17:22;5000;0;5000;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;24849;34;34337;Villeneuve-lès-Maguelone;07/12/2024 15:55;1391;0;1391;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;24846;34;34058;Castries;07/12/2024 17:55;60;0;60;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;25890;11;11262;Narbonne;10/12/2024 13:29;2000;0;2000;0;0;0;;;;;Mesurées;;;Non;;;;
2024;29254;25;25056;Besançon;10/12/2024 16:48;100;100;;0;0;0;;;;;Estimées;;;Non;;;;
2024;29241;976;97610;Koungou;11/12/2024 07:00;50000;50000;;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;25226;74;74035;Bloye;12/12/2024 03:03;1;1;;0;0;0;;;;;Estimées;;;Non;;;;
2024;25120;34;34109;Gabian;14/12/2024 18:38;132;132;0;0;0;0;;;;;Mesurées;2;Involontaire (travaux);Non;;;;
2024;25134;06;06030;Le Cannet;15/12/2024 04:21;50;0;50;0;0;0;;;;;Mesurées;1;;Non;;;;
2024;28225;84;84008;Le Barroux;15/12/2024 08:55;1;1;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;25119;06;06157;Vence;15/12/2024 15:37;100;100;0;0;0;0;;;;;Estimées;4;;Non;;;;
2024;25221;06;06148;Tourrettes-sur-Loup;16/12/2024 13:57;50;0;50;0;0;0;;;;;Estimées;1;;Non;;;;
2024;25370;34;34162;Montagnac;20/12/2024 17:55;3900;0;3900;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;25899;11;11043;Bouilhonnac;21/12/2024 10:35;10;0;10;0;0;0;;;;;Mesurées;;;Non;;;;
2024;25964;974;97414;Saint-Louis;21/12/2024 15:16;130000;130000;;0;0;0;;;;;Mesurées;;;Non;;;;
2024;25777;06;06074;Lantosque;21/12/2024 15:18;400;0;400;0;0;0;;;;;Estimées;1;;Non;;;;
2024;25778;06;06060;Falicon;22/12/2024 14:46;2000;0;2000;0;0;0;;;;;Estimées;1;;Non;;;;
2024;25476;34;34014;Assas;24/12/2024 15:33;1382;0;1382;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;27071;26;26170;Malissard;24/12/2024 17:01;2;0;2;0;0;0;;;;;Estimées;;;Non;;;;
2024;25787;2B;2B340;Velone-Orneto;26/12/2024 13:44;30000;0;30000;0;0;0;;;;;Estimées;1;;Non;;;;
2024;25780;06;06104;Roquebrune-Cap-Martin;27/12/2024 13:21;1200;0;1200;0;0;0;;;;;Estimées;1;Involontaire (travaux);Non;;;;
2024;28238;84;84083;Mornas;27/12/2024 21:24;150;150;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;29813;30;30040;Blandas;28/12/2024 12:37;20812;0;20812;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;25781;06;06074;Lantosque;28/12/2024 19:24;500;0;500;0;0;0;;;;;Estimées;1;;Non;;;;
2024;26495;974;97421;Salazie;29/12/2024 11:28;9060;9060;;0;0;0;;;;;Estimées;;;Non;;;;
2024;25459;34;34040;Brenas;29/12/2024 12:51;285;0;285;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;27169;04;04166;Riez;29/12/2024 15:15;2000;2000;0;0;0;0;;;;;Estimées;;Involontaire (particulier);;;;;Données partielles ou non valides
